#Node1	Node2
YPR016C	YOR272W
YPR173C	YOR275C
YPL209C	YOR288C
YPR016C	YOR289W
YOR304W	YOR290C
YPL016W	YOR290C
YPL089C	YOR290C
YPL129W	YOR290C
YPL248C	YOR290C
YPR034W	YOR290C
YPR133C	YOR290C
YPL131W	YOR294W
YPR102C	YOR294W
YPR115W	YOR294W
YPL082C	YOR304W
YPL204W	YOR306C
YPL213W	YOR308C
YPL215W	YOR308C
YPL093W	YOR310C
YPL126W	YOR310C
YPL146C	YOR310C
YPL157W	YOR310C
YPL193W	YOR310C
YPL220W	YOR310C
YPR137W	YOR310C
YPL213W	YOR319W
YPR094W	YOR319W
YPL094C	YOR324C
YPL269W	YOR326W
YPR032W	YOR326W
YPR055W	YOR326W
YPL232W	YOR327C
YPL240C	YOR332W
YPR036W	YOR332W
YPL060W	YOR334W
YOR351C	YOR335C
YPR106W	YOR335C
YOR341W	YOR340C
YPR010C	YOR340C
YPR110C	YOR340C
YPR187W	YOR340C
YPR010C	YOR341W
YPR110C	YOR341W
YPR187W	YOR341W
YPL167C	YOR346W
YPR035W	YOR351C
YPL246C	YOR357C
YPL248C	YOR358W
YPL237W	YOR361C
YPR041W	YOR361C
YPL144W	YOR362C
YPR103W	YOR362C
YPL022W	YOR368W
YPL194W	YOR368W
YPR162C	YPL001W
YPL065W	YPL002C
YPR066W	YPL003W
YPL129W	YPL011C
YPL141C	YPL012W
YPL129W	YPL016W
YPL233W	YPL018W
YPR046W	YPL018W
YPL171C	YPL026C
YPL219W	YPL031C
YPR025C	YPL031C
YPR119W	YPL031C
YPR072W	YPL037C
YPR070W	YPL042C
YPR181C	YPL042C
YPL195W	YPL045W
YPL082C	YPL047W
YPL254W	YPL047W
YPL256C	YPL049C
YPL204W	YPL061W
YPR119W	YPL070W
YPR106W	YPL077C
YPL271W	YPL078C
YPR020W	YPL078C
SNR10	YPL081W
SNR128	YPL081W
SNR17A	YPL081W
SNR17B	YPL081W
SNR24	YPL081W
SNR30	YPL081W
SNR35	YPL081W
SNR37	YPL081W
SNR4	YPL081W
SNR84	YPL081W
YPL129W	YPL082C
YPL139C	YPL082C
YPL178W	YPL082C
YPL181W	YPL082C
YPL235W	YPL082C
YPL254W	YPL082C
YPR023C	YPL082C
YPR034W	YPL082C
YPR086W	YPL082C
YPR173C	YPL084W
YPL218W	YPL085W
YPR181C	YPL085W
YPL101W	YPL086C
YPL131W	YPL093W
YPL146C	YPL093W
YPR016C	YPL093W
YPR115W	YPL093W
YPR143W	YPL093W
YPR175W	YPL093W
YPL175W	YPL096CA
YPL240C	YPL106C
YPR016C	YPL106C
YPR165W	YPL112C
YPL256C	YPL115C
YPR119W	YPL119C
YPL153C	YPL120W
YPR056W	YPL122C
YPL255W	YPL124W
YPL248C	YPL127C
YPR052C	YPL127C
YPL153C	YPL128C
YPL203W	YPL129W
YPR034W	YPL129W
YPR056W	YPL129W
YPR016C	YPL131W
YPR102C	YPL131W
YPR143W	YPL131W
YPL181W	YPL139C
YPR023C	YPL139C
YPL201C	YPL141C
YPR103W	YPL144W
YPR055W	YPL145C
YPR165W	YPL145C
YPL211W	YPL146C
YPL209C	YPL150W
YPL213W	YPL151C
YPL269W	YPL155C
YPR165W	YPL161C
YPL240C	YPL167C
YPL178W	YPL169C
YPL204W	YPL171C
YPL242C	YPL180W
YPL235W	YPL193W
YPR052C	YPL194W
YPL247C	YPL203W
YPR072W	YPL203W
YPR133C	YPL203W
YPR187W	YPL203W
YPL266W	YPL204W
YPR007C	YPL204W
YPR008W	YPL204W
YPR049C	YPL204W
YPR083W	YPL204W
YPR145W	YPL204W
YPR101W	YPL213W
SNR17A	YPL217C
SNR17B	YPL217C
YPR181C	YPL218W
YPR032W	YPL232W
YPR046W	YPL233W
YPR041W	YPL237W
YPR016C	YPL240C
YPR171W	YPL242C
YPR025C	YPL248C
YPR056W	YPL248C
YPR086W	YPL248C
YPR141C	YPL253C
YPR120C	YPL269W
YPR110C	YPR010C
YPR080W	YPR016C
YPR143W	YPR016C
YPR135W	YPR019W
YPR140W	YPR024W
YPR056W	YPR025C
YPR055W	YPR032W
YPR056W	YPR052C
YPR187W	YPR052C
YPR086W	YPR056W
YPR168W	YPR070W
SNR30	YPR080W
YPR119W	YPR080W
YPR187W	YPR093C
YPR115W	YPR106W
YPR141C	YPR120C
YPR162C	YPR120C
YPR164W	YPR135W
YMR001C	YPR165W
Induced_.....s..S..._cdc14_Induced_Amplified	YMR031C
Induced_.....s..S..._cdc14_Induced_Amplified	YHR131C
Induced_.....s..S..._cdc14_Induced_Defective	YBL061C
Induced_.....s..S..._cdc14_Induced_Defective	YHR158C
Induced_.....s..S..._cdc14_Induced_Defective	YNL180C
Induced_.....s..S..._cdc14_Induced_Defective	YNL267W
Induced_.....s..S..._hog1_Induced_Defective	YBR080C
Induced_.....s..S..._hog1_Induced_Defective	YDR407C
Induced_.....s..S..._hog1_Induced_Defective	YER105C
Induced_.....s..S..._hog1_Induced_Defective	YGL099W
Induced_.....s..S..._hog1_Induced_Defective	YJR076C
Induced_.....s..S..._hog1_Induced_Defective	YLR206W
Induced_.....s..S..._hog1_Induced_Defective	YLR260W
Induced_.....s..S..._hog1_Induced_Defective	YHR131C
Induced_.....s..S..._hog1_Induced_Defective	YHR158C
Induced_.....s..S..._hog1_Induced_Defective	YNL180C
Induced_.....s..S..._hog1_Induced_Defective	YNL267W
Induced_.....s..S..._No_Phenotype_Exists	YBL047C
Induced_.....s..S..._No_Phenotype_Exists	YDL146W
Induced_.....s..S..._No_Phenotype_Exists	YDL225W
Induced_.....s..S..._No_Phenotype_Exists	YDR093W
Induced_.....s..S..._No_Phenotype_Exists	YDR490C
Induced_.....s..S..._No_Phenotype_Exists	YER087C-B
Induced_.....s..S..._No_Phenotype_Exists	YER166W
Induced_.....s..S..._No_Phenotype_Exists	YFL009W
Induced_.....s..S..._No_Phenotype_Exists	YGL181W
Induced_.....s..S..._No_Phenotype_Exists	YGR038W
Induced_.....s..S..._No_Phenotype_Exists	YGR097W
Induced_.....s..S..._No_Phenotype_Exists	YIR006C
Induced_.....s..S..._No_Phenotype_Exists	YLL040C
Induced_.....s..S..._No_Phenotype_Exists	YLR410W
Induced_.....s..S..._No_Phenotype_Exists	YNL118C
Induced_.....s..S..._No_Phenotype_Exists	YNL166C
Induced_.....s..S..._No_Phenotype_Exists	YOL093W
Induced_.....s..S..._No_Phenotype_Exists	YPL032C
Induced_.....s..S..._pde2_Induced_Defective	YER087C-B
Induced_.....s..S..._pde2_Induced_Defective	YGL181W
Induced_.....s..S..._pde2_Induced_Defective	YIL036W
Induced_.....s..S..._pde2_Induced_Defective	YMR031C
Induced_.....sP....._cdc14_Induced_Defective	YBR059C
Induced_.....sP....._cdc14_Induced_Defective	YBR140C
Induced_.....sP....._cdc14_Induced_Defective	YML059C
Induced_.....sP....._cdc14_Induced_Defective	YLR006C
Induced_.....sP....._hog1_Induced_Amplified	YDL195W
Induced_.....sP....._hog1_Induced_Amplified	YDR033W
Induced_.....sP....._hog1_Induced_Amplified	YJL095W
Induced_.....sP....._hog1_Induced_Amplified	YNL278W
Induced_.....sP....._hog1_Induced_Defective	YBL004W
Induced_.....sP....._hog1_Induced_Defective	YBR059C
Induced_.....sP....._hog1_Induced_Defective	YDL117W
Induced_.....sP....._hog1_Induced_Defective	YDL224C
Induced_.....sP....._hog1_Induced_Defective	YDR003W
Induced_.....sP....._hog1_Induced_Defective	YDR227W
Induced_.....sP....._hog1_Induced_Defective	YER083C
Induced_.....sP....._hog1_Induced_Defective	YGL208W
Induced_.....sP....._hog1_Induced_Defective	YGR094W
Induced_.....sP....._hog1_Induced_Defective	YGR097W
Induced_.....sP....._hog1_Induced_Defective	YGR253C
Induced_.....sP....._hog1_Induced_Defective	YHR007C
Induced_.....sP....._hog1_Induced_Defective	YIL115C
Induced_.....sP....._hog1_Induced_Defective	YLR248W
Induced_.....sP....._hog1_Induced_Defective	YLR357W
Induced_.....sP....._hog1_Induced_Defective	YML059C
Induced_.....sP....._hog1_Induced_Defective	YML081W
Induced_.....sP....._hog1_Induced_Defective	YMR205C
Induced_.....sP....._hog1_Induced_Defective	YNL321W
Induced_.....sP....._hog1_Induced_Defective	YOR151C
Induced_.....sP....._hog1_Induced_Defective	YLR006C
Induced_.....sP....._hog1_Induced_Defective	YLR257W
Induced_.....sP....._No_Phenotype_Exists	YAR002W
Induced_.....sP....._No_Phenotype_Exists	YBR059C
Induced_.....sP....._No_Phenotype_Exists	YBR112C
Induced_.....sP....._No_Phenotype_Exists	YBR198C
Induced_.....sP....._No_Phenotype_Exists	YCL032W
Induced_.....sP....._No_Phenotype_Exists	YCR034W
Induced_.....sP....._No_Phenotype_Exists	YCR061W
Induced_.....sP....._No_Phenotype_Exists	YDL173W
Induced_.....sP....._No_Phenotype_Exists	YDL195W
Induced_.....sP....._No_Phenotype_Exists	YDR004W
Induced_.....sP....._No_Phenotype_Exists	YDR093W
Induced_.....sP....._No_Phenotype_Exists	YDR475C
Induced_.....sP....._No_Phenotype_Exists	YDR490C
Induced_.....sP....._No_Phenotype_Exists	YER155C
Induced_.....sP....._No_Phenotype_Exists	YER169W
Induced_.....sP....._No_Phenotype_Exists	YFL007W
Induced_.....sP....._No_Phenotype_Exists	YGL083W
Induced_.....sP....._No_Phenotype_Exists	YGL222C
Induced_.....sP....._No_Phenotype_Exists	YGR178C
Induced_.....sP....._No_Phenotype_Exists	YGR184C
Induced_.....sP....._No_Phenotype_Exists	YGR281W
Induced_.....sP....._No_Phenotype_Exists	YHL009C
Induced_.....sP....._No_Phenotype_Exists	YHR146W
Induced_.....sP....._No_Phenotype_Exists	YHR158C
Induced_.....sP....._No_Phenotype_Exists	YHR159W
Induced_.....sP....._No_Phenotype_Exists	YIL038C
Induced_.....sP....._No_Phenotype_Exists	YIL129C
Induced_.....sP....._No_Phenotype_Exists	YIR003W
Induced_.....sP....._No_Phenotype_Exists	YIR006C
Induced_.....sP....._No_Phenotype_Exists	YJL020C
Induced_.....sP....._No_Phenotype_Exists	YJL080C
Induced_.....sP....._No_Phenotype_Exists	YJL095W
Induced_.....sP....._No_Phenotype_Exists	YLL021W
Induced_.....sP....._No_Phenotype_Exists	YLR006C
Induced_.....sP....._No_Phenotype_Exists	YLR371W
Induced_.....sP....._No_Phenotype_Exists	YML059C
Induced_.....sP....._No_Phenotype_Exists	YML064C
Induced_.....sP....._No_Phenotype_Exists	YML081W
Induced_.....sP....._No_Phenotype_Exists	YML100W
Induced_.....sP....._No_Phenotype_Exists	YMR011W
Induced_.....sP....._No_Phenotype_Exists	YMR109W
Induced_.....sP....._No_Phenotype_Exists	YMR261C
Induced_.....sP....._No_Phenotype_Exists	YMR311C
Induced_.....sP....._No_Phenotype_Exists	YNL078W
Induced_.....sP....._No_Phenotype_Exists	YNL166C
Induced_.....sP....._No_Phenotype_Exists	YNL278W
Induced_.....sP....._No_Phenotype_Exists	YNL293W
Induced_.....sP....._No_Phenotype_Exists	YNR053C
Induced_.....sP....._No_Phenotype_Exists	YOL070C
Induced_.....sP....._No_Phenotype_Exists	YOL081W
Induced_.....sP....._No_Phenotype_Exists	YOL100W
Induced_.....sP....._No_Phenotype_Exists	YOR018W
Induced_.....sP....._No_Phenotype_Exists	YOR056C
Induced_.....sP....._No_Phenotype_Exists	YOR109W
Induced_.....sP....._No_Phenotype_Exists	YOR233W
Induced_.....sP....._No_Phenotype_Exists	YOR267C
Induced_.....sP....._No_Phenotype_Exists	YOR329C
Induced_.....sP....._No_Phenotype_Exists	YOR352W
Induced_.....sP....._No_Phenotype_Exists	YPL133C
Induced_.....sP....._No_Phenotype_Exists	YPL141C
Induced_.....sP....._No_Phenotype_Exists	YPL150W
Induced_.....sP....._No_Phenotype_Exists	YPL221W
Induced_.....sP....._No_Phenotype_Exists	YPL226W
Induced_.....sP....._No_Phenotype_Exists	YPR161C
Induced_.....sP....._pde2_Induced_Defective	YBL085W
Induced_.....sP....._pde2_Induced_Defective	YCL032W
Induced_.....sP....._pde2_Induced_Defective	YDR389W
Induced_.....sP....._pde2_Induced_Defective	YJL128C
Induced_.....sP....._pde2_Induced_Defective	YLL043W
Induced_.....sP....._pde2_Induced_Defective	YLR248W
Induced_.....sP....._pde2_Induced_Defective	YLR257W
Induced_.....tP....._cdc14_Induced_Amplified	YDR033W
Induced_.....tP....._cdc14_Induced_Amplified	YPL226W
Induced_.....tP....._cdc14_Induced_Amplified	YDR310C
Induced_.....tP....._cdc14_Induced_Defective	YHR149C
Induced_.....tP....._cdc14_Induced_Defective	YHR158C
Induced_.....tP....._hog1_Induced_Defective	YDR093W
Induced_.....tP....._hog1_Induced_Defective	YDR145W
Induced_.....tP....._hog1_Induced_Defective	YDR170C
Induced_.....tP....._hog1_Induced_Defective	YDR385W
Induced_.....tP....._hog1_Induced_Defective	YDR475C
Induced_.....tP....._hog1_Induced_Defective	YGR162W
Induced_.....tP....._hog1_Induced_Defective	YLR350W
Induced_.....tP....._hog1_Induced_Defective	YLR433C
Induced_.....tP....._hog1_Induced_Defective	YPL242C
Induced_.....tP....._hog1_Induced_Defective	YPR124W
Induced_.....tP....._hog1_Induced_Defective	YDR310C
Induced_.....tP....._hog1_Induced_Defective	YJL070C
Induced_.....tP....._hog1_Induced_Defective	YKL054C
Induced_.....tP....._No_Phenotype_Exists	YBR225W
Induced_.....tP....._No_Phenotype_Exists	YBR245C
Induced_.....tP....._No_Phenotype_Exists	YCL037C
Induced_.....tP....._No_Phenotype_Exists	YDL226C
Induced_.....tP....._No_Phenotype_Exists	YFL021W
Induced_.....tP....._No_Phenotype_Exists	YHR097C
Induced_.....tP....._No_Phenotype_Exists	YHR102W
Induced_.....tP....._No_Phenotype_Exists	YKL204W
Induced_.....tP....._No_Phenotype_Exists	YKR090W
Induced_.....tP....._No_Phenotype_Exists	YLR450W
Induced_.....tP....._No_Phenotype_Exists	YML075C
Induced_.....tP....._No_Phenotype_Exists	YMR275C
Induced_.....tP....._No_Phenotype_Exists	YNL166C
Induced_.....tP....._No_Phenotype_Exists	YPL226W
Induced_.....tP....._pde2_Induced_Defective	YAL019W
Induced_.....tP....._pde2_Induced_Defective	YBL047C
Induced_.....tP....._pde2_Induced_Defective	YFL007W
Induced_.....tP....._pde2_Induced_Defective	YGL181W
Induced_.....tP....._pde2_Induced_Defective	YIR006C
Induced_.....tP....._pde2_Induced_Defective	YLL040C
Induced_.....tP....._pde2_Induced_Defective	YMR184W
Induced_.....tP....._pde2_Induced_Defective	YMR275C
Induced_.....tP....._pde2_Induced_Defective	YPL085W
Induced_.....tP....._pde2_Induced_Defective	YPR041W
Induced_.....tP....._pde2_Induced_Defective	YJL070C
Induced_.....tP....._pde2_Induced_Defective	YKL054C
Induced_.....tP....._pde2_Induced_Defective	YPL226W
Induced_..K..s......_cdc14_Induced_Amplified	YGR130C
Induced_..K..s......_cdc14_Induced_Amplified	YIR003W
Induced_..K..s......_cdc14_Induced_Amplified	YOR227W
Induced_..K..s......_cdc14_Induced_Amplified	YFR016C
Induced_..K..s......_cdc14_Induced_Defective	YFL025C
Induced_..K..s......_cdc14_Induced_Defective	YFR048W
Induced_..K..s......_cdc14_Induced_Defective	YML072C
Induced_..K..s......_cdc14_Induced_Defective	YHR158C
Induced_..K..s......_cdc14_Induced_Defective	YIR003W
Induced_..K..s......_cdc14_Induced_Defective	YJR059W
Induced_..K..s......_hog1_Induced_Defective	YBR086C
Induced_..K..s......_hog1_Induced_Defective	YDL117W
Induced_..K..s......_hog1_Induced_Defective	YDR233C
Induced_..K..s......_hog1_Induced_Defective	YDR292C
Induced_..K..s......_hog1_Induced_Defective	YDR302W
Induced_..K..s......_hog1_Induced_Defective	YDR326C
Induced_..K..s......_hog1_Induced_Defective	YER005W
Induced_..K..s......_hog1_Induced_Defective	YER157W
Induced_..K..s......_hog1_Induced_Defective	YGR180C
Induced_..K..s......_hog1_Induced_Defective	YHR195W
Induced_..K..s......_hog1_Induced_Defective	YIR003W
Induced_..K..s......_hog1_Induced_Defective	YJL026W
Induced_..K..s......_hog1_Induced_Defective	YKL054C
Induced_..K..s......_hog1_Induced_Defective	YLR096W
Induced_..K..s......_hog1_Induced_Defective	YLR248W
Induced_..K..s......_hog1_Induced_Defective	YLR257W
Induced_..K..s......_hog1_Induced_Defective	YML100W
Induced_..K..s......_hog1_Induced_Defective	YMR205C
Induced_..K..s......_hog1_Induced_Defective	YMR219W
Induced_..K..s......_hog1_Induced_Defective	YNL321W
Induced_..K..s......_hog1_Induced_Defective	YOL070C
Induced_..K..s......_hog1_Induced_Defective	YOL087C
Induced_..K..s......_hog1_Induced_Defective	YOR109W
Induced_..K..s......_hog1_Induced_Defective	YOR264W
Induced_..K..s......_hog1_Induced_Defective	YPL037C
Induced_..K..s......_hog1_Induced_Defective	YFR016C
Induced_..K..s......_hog1_Induced_Defective	YHR158C
Induced_..K..s......_hog1_Induced_Defective	YJR059W
Induced_..K..s......_hog1_Induced_Defective	YLR452C
Induced_..K..s......_No_Phenotype_Exists	YBR059C
Induced_..K..s......_No_Phenotype_Exists	YBR068C
Induced_..K..s......_No_Phenotype_Exists	YDL173W
Induced_..K..s......_No_Phenotype_Exists	YDL223C
Induced_..K..s......_No_Phenotype_Exists	YER002W
Induced_..K..s......_No_Phenotype_Exists	YER165W
Induced_..K..s......_No_Phenotype_Exists	YGL173C
Induced_..K..s......_No_Phenotype_Exists	YGR097W
Induced_..K..s......_No_Phenotype_Exists	YGR162W
Induced_..K..s......_No_Phenotype_Exists	YHR158C
Induced_..K..s......_No_Phenotype_Exists	YJR059W
Induced_..K..s......_No_Phenotype_Exists	YKL195W
Induced_..K..s......_No_Phenotype_Exists	YLR410W
Induced_..K..s......_No_Phenotype_Exists	YMR086W
Induced_..K..s......_No_Phenotype_Exists	YMR153W
Induced_..K..s......_No_Phenotype_Exists	YNL020C
Induced_..K..s......_No_Phenotype_Exists	YNL321W
Induced_..K..s......_No_Phenotype_Exists	YNR012W
Induced_..K..s......_pde2_Induced_Defective	YKR023W
Induced_..K..s......_pde2_Induced_Defective	YLR452C
Induced_..R..s......_cdc14_Induced_Amplified	YMR031C
Induced_..R..s......_cdc14_Induced_Amplified	YML027W
Induced_..R..s......_cdc14_Induced_Defective	YFR053C
Induced_..R..s......_cdc14_Induced_Defective	YJL129C
Induced_..R..s......_cdc14_Induced_Defective	YER165W
Induced_..R..s......_cdc14_Induced_Defective	YMR002W
Induced_..R..s......_cdc14_Induced_Defective	YNL267W
Induced_..R..s......_cdc14_Induced_Defective	YOR204W
Induced_..R..s......_hog1_Induced_Amplified	YPL190C
Induced_..R..s......_hog1_Induced_Amplified	YER165W
Induced_..R..s......_hog1_Induced_Defective	YCL005W
Induced_..R..s......_hog1_Induced_Defective	YDR170C
Induced_..R..s......_hog1_Induced_Defective	YDR348C
Induced_..R..s......_hog1_Induced_Defective	YDR372C
Induced_..R..s......_hog1_Induced_Defective	YGL099W
Induced_..R..s......_hog1_Induced_Defective	YGR068C
Induced_..R..s......_hog1_Induced_Defective	YJL029C
Induced_..R..s......_hog1_Induced_Defective	YLR133W
Induced_..R..s......_hog1_Induced_Defective	YLR259C
Induced_..R..s......_hog1_Induced_Defective	YML101C
Induced_..R..s......_hog1_Induced_Defective	YML111W
Induced_..R..s......_hog1_Induced_Defective	YML115C
Induced_..R..s......_hog1_Induced_Defective	YMR261C
Induced_..R..s......_hog1_Induced_Defective	YMR275C
Induced_..R..s......_hog1_Induced_Defective	YNL049C
Induced_..R..s......_hog1_Induced_Defective	YNL224C
Induced_..R..s......_hog1_Induced_Defective	YOR018W
Induced_..R..s......_hog1_Induced_Defective	YPL180W
Induced_..R..s......_hog1_Induced_Defective	YML027W
Induced_..R..s......_hog1_Induced_Defective	YMR002W
Induced_..R..s......_hog1_Induced_Defective	YNL267W
Induced_..R..s......_hog1_Induced_Defective	YOL138C
Induced_..R..s......_hog1_Induced_Defective	YOR204W
Induced_..R..s......_hog1_Induced_Defective	YPL070W
Induced_..R..s......_No_Phenotype_Exists	YAR002W
Induced_..R..s......_No_Phenotype_Exists	YBR172C
Induced_..R..s......_No_Phenotype_Exists	YDR017C
Induced_..R..s......_No_Phenotype_Exists	YDR338C
Induced_..R..s......_No_Phenotype_Exists	YDR450W
Induced_..R..s......_No_Phenotype_Exists	YER167W
Induced_..R..s......_No_Phenotype_Exists	YFL007W
Induced_..R..s......_No_Phenotype_Exists	YGR097W
Induced_..R..s......_No_Phenotype_Exists	YGR240C
Induced_..R..s......_No_Phenotype_Exists	YKL105C
Induced_..R..s......_No_Phenotype_Exists	YLR133W
Induced_..R..s......_No_Phenotype_Exists	YLR259C
Induced_..R..s......_No_Phenotype_Exists	YMR031C
Induced_..R..s......_No_Phenotype_Exists	YMR086W
Induced_..R..s......_No_Phenotype_Exists	YNL175C
Induced_..R..s......_No_Phenotype_Exists	YOL045W
Induced_..R..s......_No_Phenotype_Exists	YOL100W
Induced_..R..s......_No_Phenotype_Exists	YOR052C
Induced_..R..s......_No_Phenotype_Exists	YOR329C
Induced_..R..s......_No_Phenotype_Exists	YPL023C
Induced_..R..s......_No_Phenotype_Exists	YPR079W
Induced_..R..s......_pde2_Induced_Amplified	YOL138C
Induced_..R..s......_pde2_Induced_Amplified	YPL070W
Induced_..R..s......_pde2_Induced_Defective	YFL007W
Induced_..R..s......_pde2_Induced_Defective	YMR031C
Induced_..S..s......_cdc14_Induced_Amplified	YOR220W
Induced_..S..s......_cdc14_Induced_Amplified	YPL265W
Induced_..S..s......_cdc14_Induced_Amplified	YBL085W
Induced_..S..s......_cdc14_Induced_Amplified	YPL226W
Induced_..S..s......_cdc14_Induced_Defective	YHR158C
Induced_..S..s......_cdc14_Induced_Defective	YNL267W
Induced_..S..s......_hog1_Induced_Defective	YBR054W
Induced_..S..s......_hog1_Induced_Defective	YBR151W
Induced_..S..s......_hog1_Induced_Defective	YCR088W
Induced_..S..s......_hog1_Induced_Defective	YDR150W
Induced_..S..s......_hog1_Induced_Defective	YDR219C
Induced_..S..s......_hog1_Induced_Defective	YFR051C
Induced_..S..s......_hog1_Induced_Defective	YGL181W
Induced_..S..s......_hog1_Induced_Defective	YGL208W
Induced_..S..s......_hog1_Induced_Defective	YGR068C
Induced_..S..s......_hog1_Induced_Defective	YJR076C
Induced_..S..s......_hog1_Induced_Defective	YLL029W
Induced_..S..s......_hog1_Induced_Defective	YLR072W
Induced_..S..s......_hog1_Induced_Defective	YLR309C
Induced_..S..s......_hog1_Induced_Defective	YLR429W
Induced_..S..s......_hog1_Induced_Defective	YMR102C
Induced_..S..s......_hog1_Induced_Defective	YMR212C
Induced_..S..s......_hog1_Induced_Defective	YMR261C
Induced_..S..s......_hog1_Induced_Defective	YBL085W
Induced_..S..s......_hog1_Induced_Defective	YDL225W
Induced_..S..s......_hog1_Induced_Defective	YHR158C
Induced_..S..s......_hog1_Induced_Defective	YNL267W
Induced_..S..s......_No_Phenotype_Exists	YBL037W
Induced_..S..s......_No_Phenotype_Exists	YBR059C
Induced_..S..s......_No_Phenotype_Exists	YDL146W
Induced_..S..s......_No_Phenotype_Exists	YDL173W
Induced_..S..s......_No_Phenotype_Exists	YER087C-B
Induced_..S..s......_No_Phenotype_Exists	YGL181W
Induced_..S..s......_No_Phenotype_Exists	YGR038W
Induced_..S..s......_No_Phenotype_Exists	YGR240C
Induced_..S..s......_No_Phenotype_Exists	YGR281W
Induced_..S..s......_No_Phenotype_Exists	YHL007C
Induced_..S..s......_No_Phenotype_Exists	YHR082C
Induced_..S..s......_No_Phenotype_Exists	YHR086W
Induced_..S..s......_No_Phenotype_Exists	YIR006C
Induced_..S..s......_No_Phenotype_Exists	YJR092W
Induced_..S..s......_No_Phenotype_Exists	YKL004W
Induced_..S..s......_No_Phenotype_Exists	YKL064W
Induced_..S..s......_No_Phenotype_Exists	YLR096W
Induced_..S..s......_No_Phenotype_Exists	YLR371W
Induced_..S..s......_No_Phenotype_Exists	YLR410W
Induced_..S..s......_No_Phenotype_Exists	YLR436C
Induced_..S..s......_No_Phenotype_Exists	YNL166C
Induced_..S..s......_No_Phenotype_Exists	YOL081W
Induced_..S..s......_No_Phenotype_Exists	YOL087C
Induced_..S..s......_No_Phenotype_Exists	YOR052C
Induced_..S..s......_No_Phenotype_Exists	YOR153W
Induced_..S..s......_No_Phenotype_Exists	YPL085W
Induced_..S..s......_No_Phenotype_Exists	YPL226W
Induced_..S..s......_pde2_Induced_Defective	YBL061C
Induced_..S..s......_pde2_Induced_Defective	YBR059C
Induced_..S..s......_pde2_Induced_Defective	YLR257W
Induced_..S..s......_pde2_Induced_Defective	YOL004W
Induced_..S..s......_pde2_Induced_Defective	YDL225W
Induced_..S..s......_pde2_Induced_Defective	YPL226W
Repressed_.....sP....._hog1_Repressed_Defective	YDR293C
Repressed_.....sP....._hog1_Repressed_Defective	YGL197W
Repressed_.....sP....._hog1_Repressed_Defective	YIL107C
Repressed_.....sP....._hog1_Repressed_Defective	YJL020C
Repressed_.....sP....._hog1_Repressed_Defective	YJL128C
Repressed_.....sP....._hog1_Repressed_Defective	YLR096W
Repressed_.....sP....._hog1_Repressed_Defective	YPL085W
Repressed_.....sP....._No_Phenotype_Exists	YBL103C
Repressed_.....sP....._No_Phenotype_Exists	YBR102C
Repressed_.....sP....._No_Phenotype_Exists	YBR172C
Repressed_.....sP....._No_Phenotype_Exists	YBR275C
Repressed_.....sP....._No_Phenotype_Exists	YDL054C
Repressed_.....sP....._No_Phenotype_Exists	YDR017C
Repressed_.....sP....._No_Phenotype_Exists	YDR186C
Repressed_.....sP....._No_Phenotype_Exists	YDR229W
Repressed_.....sP....._No_Phenotype_Exists	YDR436W
Repressed_.....sP....._No_Phenotype_Exists	YDR439W
Repressed_.....sP....._No_Phenotype_Exists	YEL032W
Repressed_.....sP....._No_Phenotype_Exists	YER111C
Repressed_.....sP....._No_Phenotype_Exists	YER114C
Repressed_.....sP....._No_Phenotype_Exists	YER132C
Repressed_.....sP....._No_Phenotype_Exists	YGL023C
Repressed_.....sP....._No_Phenotype_Exists	YGL197W
Repressed_.....sP....._No_Phenotype_Exists	YGR217W
Repressed_.....sP....._No_Phenotype_Exists	YHR082C
Repressed_.....sP....._No_Phenotype_Exists	YHR205W
Repressed_.....sP....._No_Phenotype_Exists	YKR089C
Repressed_.....sP....._No_Phenotype_Exists	YLR049C
Repressed_.....sP....._No_Phenotype_Exists	YLR190W
Repressed_.....sP....._No_Phenotype_Exists	YLR429W
Repressed_.....sP....._No_Phenotype_Exists	YML057W
Repressed_.....sP....._No_Phenotype_Exists	YML119W
Repressed_.....sP....._No_Phenotype_Exists	YMR005W
Repressed_.....sP....._No_Phenotype_Exists	YNL243W
Repressed_.....sP....._No_Phenotype_Exists	YOR058C
Repressed_.....sP....._No_Phenotype_Exists	YOR220W
Repressed_.....sP....._No_Phenotype_Exists	YPL115C
Repressed_.....sP....._No_Phenotype_Exists	YPR019W
Repressed_.....sP....._No_Phenotype_Exists	YPR159W
Repressed_.....sP....._No_Phenotype_Exists	YPR185W
Repressed_.....sP....._pde2_Repressed_Amplified	YCR088W
Repressed_.....sP....._pde2_Repressed_Amplified	YDR293C
Repressed_.....sP....._pde2_Repressed_Defective	YDR432W
Repressed_.....sP....._pde2_Repressed_Defective	YJL162C
Repressed_.....tP....._cdc14_Repressed_Amplified	YBR028C
Repressed_.....tP....._cdc14_Repressed_Amplified	YHR082C
Repressed_.....tP....._cdc14_Repressed_Amplified	YJL176C
Repressed_.....tP....._cdc14_Repressed_Amplified	YPR041W
Repressed_.....tP....._cdc14_Repressed_Defective	YBL103C
Repressed_.....tP....._cdc14_Repressed_Defective	YHL007C
Repressed_.....tP....._cdc14_Repressed_Defective	YLR425W
Repressed_.....tP....._No_Phenotype_Exists	YBL035C
